WAVY_ID:Dado:Timestamp
WAVY04:37.020066,-7.930181:2025-01-01-00-00-00
WAVY04:41.700424,-8.830442:2025-01-01-01-33-15
WAVY01:41.700251,-8.830201:2025-01-01-01-32-55
WAVY01:41.699811,-8.829633:2025-01-01-01-33-00
WAVY01:41.700129,-8.830087:2025-01-01-01-33-05
WAVY01:41.700060,-8.830018:2025-01-01-01-33-10
WAVY01:41.700424,-8.830442:2025-01-01-01-33-15
WAVY01:41.700205,-8.830342:2025-01-01-01-33-20
WAVY01:41.700029,-8.830443:2025-01-01-01-33-25
WAVY01:41.700477,-8.830499:2025-01-01-01-33-30
WAVY01:41.700440,-8.830304:2025-01-01-01-33-35
WAVY01:41.700312,-8.829616:2025-01-01-01-33-40
WAVY04:41.699847,-8.830307:2025-01-01-01-33-20
WAVY04:41.699820,-8.829758:2025-01-01-01-33-25
WAVY04:41.699639,-8.829737:2025-01-01-01-33-30
WAVY04:41.700440,-8.830304:2025-01-01-01-33-35
WAVY04:41.700423,-8.829846:2025-01-01-01-33-40
WAVY04:41.699592,-8.829594:2025-01-01-01-33-45
WAVY04:41.699617,-8.830299:2025-01-01-01-33-50
WAVY04:41.700434,-8.830471:2025-01-01-01-33-55
WAVY04:41.699897,-8.829558:2025-01-01-01-34-00
WAVY04:41.699718,-8.830190:2025-01-01-01-34-05
WAVY01:41.700233,-8.830024:2025-01-01-01-33-45
WAVY01:41.700182,-8.830181:2025-01-01-01-33-50
WAVY01:41.700361,-8.830423:2025-01-01-01-33-55
WAVY01:41.699888,-8.830147:2025-01-01-01-34-00
WAVY01:41.700422,-8.829721:2025-01-01-01-34-05
WAVY04:41.699577,-8.830194:2025-01-01-01-34-10
WAVY04:41.699540,-8.829705:2025-01-01-01-34-15
WAVY04:41.700276,-8.829941:2025-01-01-01-34-20
WAVY04:41.700051,-8.829610:2025-01-01-01-34-25
WAVY04:41.699640,-8.829739:2025-01-01-01-34-30
WAVY01:41.699592,-8.830365:2025-01-01-01-34-10
WAVY01:41.699556,-8.830088:2025-01-01-01-34-15
WAVY01:41.700177,-8.830493:2025-01-01-01-34-20
WAVY01:41.699515,-8.830000:2025-01-01-01-34-25
WAVY01:41.699843,-8.829817:2025-01-01-01-34-30
WAVY04:41.699883,-8.829896:2025-01-01-01-34-35
WAVY04:41.700305,-8.829564:2025-01-01-01-34-40
WAVY04:41.699797,-8.830060:2025-01-01-01-34-45
WAVY04:41.699532,-8.829820:2025-01-01-01-34-50
WAVY04:41.699548,-8.830090:2025-01-01-01-34-55
WAVY01:41.699770,-8.830140:2025-01-01-01-34-35
WAVY01:41.699640,-8.830353:2025-01-01-01-34-40
WAVY01:41.700025,-8.829625:2025-01-01-01-34-45
WAVY01:41.699890,-8.829895:2025-01-01-01-34-50
WAVY01:41.699805,-8.830323:2025-01-01-01-34-55
WAVY04:41.700457,-8.829891:2025-01-01-01-35-00
WAVY04:41.699726,-8.830227:2025-01-01-01-35-05
WAVY04:41.700213,-8.830107:2025-01-01-01-35-10
WAVY04:41.699542,-8.829994:2025-01-01-01-35-15
WAVY04:41.700414,-8.829526:2025-01-01-01-35-20
WAVY01:41.699535,-8.830174:2025-01-01-01-35-00
WAVY01:41.700396,-8.830263:2025-01-01-01-35-05
WAVY01:41.699649,-8.829647:2025-01-01-01-35-10
WAVY01:41.699869,-8.829699:2025-01-01-01-35-15
WAVY01:41.699632,-8.830125:2025-01-01-01-35-20
WAVY01:41.700060,-8.829585:2025-01-01-01-35-25
WAVY01:41.700088,-8.829513:2025-01-01-01-35-30
WAVY01:41.700217,-8.830331:2025-01-01-01-35-35
WAVY01:41.699951,-8.830242:2025-01-01-01-35-40
WAVY01:41.700243,-8.829979:2025-01-01-01-35-45
WAVY04:41.700358,-8.830196:2025-01-01-01-35-25
WAVY04:41.700376,-8.829573:2025-01-01-01-35-30
WAVY04:41.700382,-8.829965:2025-01-01-01-35-35
WAVY04:41.700360,-8.829710:2025-01-01-01-35-40
WAVY04:41.699672,-8.830461:2025-01-01-01-35-45
WAVY04:41.700364,-8.830407:2025-01-01-01-35-50
WAVY04:41.699544,-8.829872:2025-01-01-01-35-55
WAVY04:41.700188,-8.830171:2025-01-01-01-36-00
WAVY04:41.699905,-8.830286:2025-01-01-01-36-05
WAVY04:41.700245,-8.829984:2025-01-01-01-36-10
WAVY01:41.700138,-8.829823:2025-01-01-01-35-50
WAVY01:41.699534,-8.830289:2025-01-01-01-35-55
WAVY01:41.700127,-8.830038:2025-01-01-01-36-00
WAVY01:41.700245,-8.829869:2025-01-01-01-36-05
WAVY01:41.699503,-8.830332:2025-01-01-01-36-10
WAVY01:41.699823,-8.829638:2025-01-01-01-36-15
WAVY01:41.699989,-8.829738:2025-01-01-01-36-20
WAVY01:41.699732,-8.830022:2025-01-01-01-36-25
WAVY01:41.699539,-8.829708:2025-01-01-01-36-30
WAVY01:41.699721,-8.830258:2025-01-01-01-36-35
WAVY04:41.700150,-8.830183:2025-01-01-01-36-15
WAVY04:41.700124,-8.830106:2025-01-01-01-36-20
WAVY04:41.699763,-8.830082:2025-01-01-01-36-25
WAVY04:41.699539,-8.829502:2025-01-01-01-36-30
WAVY04:41.699721,-8.830258:2025-01-01-01-36-35
WAVY01:41.699678,-8.830309:2025-01-01-01-36-40
WAVY01:41.699844,-8.830274:2025-01-01-01-36-45
WAVY01:41.699814,-8.829505:2025-01-01-01-36-50
WAVY01:41.699775,-8.830146:2025-01-01-01-36-55
WAVY01:41.700361,-8.829519:2025-01-01-01-37-00
WAVY04:41.699938,-8.830180:2025-01-01-01-36-40
WAVY04:41.700104,-8.829623:2025-01-01-01-36-45
WAVY04:41.699557,-8.829782:2025-01-01-01-36-50
WAVY04:41.700228,-8.829565:2025-01-01-01-36-55
WAVY04:41.699780,-8.829509:2025-01-01-01-37-00
WAVY04:41.699968,-8.830299:2025-01-01-01-37-05
WAVY04:41.699718,-8.830233:2025-01-01-01-37-10
WAVY04:41.699894,-8.829711:2025-01-01-01-37-15
WAVY04:41.699533,-8.829532:2025-01-01-01-37-20
WAVY04:41.700143,-8.829721:2025-01-01-01-37-25
WAVY01:41.699968,-8.830299:2025-01-01-01-37-05
WAVY01:41.700121,-8.829993:2025-01-01-01-37-10
WAVY01:41.699921,-8.829613:2025-01-01-01-37-15
WAVY01:41.699977,-8.829511:2025-01-01-01-37-20
WAVY01:41.700000,-8.829837:2025-01-01-01-37-25
WAVY04:41.700388,-8.830452:2025-01-01-01-37-30
WAVY04:41.700017,-8.829851:2025-01-01-01-37-35
WAVY04:41.700361,-8.830441:2025-01-01-01-37-40
WAVY04:41.699570,-8.830115:2025-01-01-01-37-45
WAVY04:41.699978,-8.829818:2025-01-01-01-37-50
WAVY01:41.700008,-8.829673:2025-01-01-01-37-30
WAVY01:41.699801,-8.829570:2025-01-01-01-37-35
WAVY01:41.700173,-8.830045:2025-01-01-01-37-40
WAVY01:41.700304,-8.830364:2025-01-01-01-37-45
WAVY01:41.699817,-8.830317:2025-01-01-01-37-50
WAVY04:41.699728,-8.829562:2025-01-01-01-37-55
WAVY04:41.700059,-8.830258:2025-01-01-01-38-00
WAVY04:41.700022,-8.830499:2025-01-01-01-38-05
WAVY04:41.700134,-8.830347:2025-01-01-01-38-10
WAVY04:41.699505,-8.830267:2025-01-01-01-38-15
WAVY01:41.700441,-8.829596:2025-01-01-01-37-55
WAVY01:41.699740,-8.830370:2025-01-01-01-38-00
WAVY01:41.700180,-8.830139:2025-01-01-01-38-05
WAVY01:41.699700,-8.830230:2025-01-01-01-38-10
WAVY01:41.699505,-8.830267:2025-01-01-01-38-15
WAVY01:41.699915,-8.830210:2025-01-01-01-38-20
WAVY01:41.699563,-8.829961:2025-01-01-01-38-25
WAVY01:41.699653,-8.830168:2025-01-01-01-38-30
WAVY01:41.700284,-8.829905:2025-01-01-01-38-35
WAVY01:41.699622,-8.830075:2025-01-01-01-38-40
WAVY04:41.700045,-8.830380:2025-01-01-01-38-20
WAVY04:41.699704,-8.829840:2025-01-01-01-38-25
WAVY04:41.699637,-8.829799:2025-01-01-01-38-30
WAVY04:41.699584,-8.830015:2025-01-01-01-38-35
WAVY04:41.699743,-8.829874:2025-01-01-01-38-40
WAVY04:41.699693,-8.829749:2025-01-01-01-38-45
WAVY04:41.700356,-8.829718:2025-01-01-01-38-50
WAVY04:41.699627,-8.829633:2025-01-01-01-38-55
WAVY04:41.699762,-8.829814:2025-01-01-01-39-00
WAVY04:41.699559,-8.829979:2025-01-01-01-39-05
WAVY01:41.700375,-8.830046:2025-01-01-01-38-45
WAVY01:41.699737,-8.829836:2025-01-01-01-38-50
WAVY01:41.700108,-8.830167:2025-01-01-01-38-55
WAVY01:41.700037,-8.830020:2025-01-01-01-39-00
WAVY01:41.699559,-8.830163:2025-01-01-01-39-05
WAVY01:41.700344,-8.829959:2025-01-01-01-39-10
WAVY01:41.700038,-8.830162:2025-01-01-01-39-15
WAVY01:41.699803,-8.830113:2025-01-01-01-39-20
WAVY01:41.699624,-8.830054:2025-01-01-01-39-25
WAVY01:41.700475,-8.830237:2025-01-01-01-39-30
WAVY04:41.700166,-8.829694:2025-01-01-01-39-10
WAVY04:41.699880,-8.830429:2025-01-01-01-39-15
WAVY04:41.700129,-8.829830:2025-01-01-01-39-20
WAVY04:41.699537,-8.830149:2025-01-01-01-39-25
WAVY04:41.700210,-8.830170:2025-01-01-01-39-30
WAVY04:41.699585,-8.829898:2025-01-01-01-39-35
WAVY04:41.700239,-8.830273:2025-01-01-01-39-40
WAVY04:41.700167,-8.829945:2025-01-01-01-39-45
WAVY04:41.699872,-8.830267:2025-01-01-01-39-50
WAVY04:41.700338,-8.829943:2025-01-01-01-39-55
WAVY01:41.700360,-8.830313:2025-01-01-01-39-35
WAVY01:41.700306,-8.829933:2025-01-01-01-39-40
WAVY01:41.700497,-8.830144:2025-01-01-01-39-45
WAVY01:41.700122,-8.829563:2025-01-01-01-39-50
WAVY01:41.700328,-8.829739:2025-01-01-01-39-55
WAVY01:41.700341,-8.829514:2025-01-01-01-40-00
WAVY01:41.700151,-8.830269:2025-01-01-01-40-05
WAVY01:41.699513,-8.830437:2025-01-01-01-40-10
WAVY01:41.699836,-8.829712:2025-01-01-01-40-15
WAVY01:41.700390,-8.829901:2025-01-01-01-40-20
WAVY04:41.699536,-8.829660:2025-01-01-01-40-00
WAVY04:41.700294,-8.830103:2025-01-01-01-40-05
WAVY04:41.699623,-8.829674:2025-01-01-01-40-10
WAVY04:41.700099,-8.829738:2025-01-01-01-40-15
WAVY04:41.700217,-8.829799:2025-01-01-01-40-20
WAVY04:38.530151,-8.889656:2025-01-01-00-00-00
WAVY04:38.529945,-8.889818:2025-01-01-00-00-05
WAVY04:38.530341,-8.889539:2025-01-01-00-00-10
WAVY04:38.530269,-8.889662:2025-01-01-00-00-15
WAVY04:38.529854,-8.889521:2025-01-01-00-00-20
WAVY01:40.639593,-8.649732:2025-01-01-00-00-00
WAVY01:40.639945,-8.650318:2025-01-01-00-00-05
WAVY01:40.640341,-8.649539:2025-01-01-00-00-10
WAVY01:40.639678,-8.649990:2025-01-01-00-00-15
WAVY01:40.640440,-8.650135:2025-01-01-00-00-20
WAVY04:38.530346,-8.889934:2025-01-01-00-00-25
WAVY04:38.530055,-8.889518:2025-01-01-00-00-30
WAVY04:38.529828,-8.889686:2025-01-01-00-00-35
WAVY04:38.529536,-8.890232:2025-01-01-00-00-40
WAVY04:38.529982,-8.889597:2025-01-01-00-00-45
WAVY01:40.639682,-8.650150:2025-01-01-00-00-25
WAVY01:40.639933,-8.649645:2025-01-01-00-00-30
WAVY01:40.639892,-8.650465:2025-01-01-00-00-35
WAVY01:40.640276,-8.650464:2025-01-01-00-00-40
WAVY01:40.639846,-8.650457:2025-01-01-00-00-45
WAVY04:38.529582,-8.890436:2025-01-01-00-00-50
WAVY04:38.529674,-8.890476:2025-01-01-00-00-55
WAVY04:38.529882,-8.889927:2025-01-01-00-01-00
WAVY04:38.530158,-8.890261:2025-01-01-00-01-05
WAVY04:38.529888,-8.889849:2025-01-01-00-01-10
WAVY01:40.640142,-8.649563:2025-01-01-00-00-50
WAVY01:40.639795,-8.650475:2025-01-01-00-00-55
WAVY01:40.639699,-8.649783:2025-01-01-00-01-00
WAVY01:40.640158,-8.650261:2025-01-01-00-01-05
WAVY01:40.639563,-8.649578:2025-01-01-00-01-10
WAVY04:38.529863,-8.889871:2025-01-01-00-01-15
WAVY04:38.529552,-8.890431:2025-01-01-00-01-20
WAVY04:38.530433,-8.889827:2025-01-01-00-01-25
WAVY04:38.530157,-8.890487:2025-01-01-00-01-30
WAVY04:38.530382,-8.890462:2025-01-01-00-01-35
WAVY01:40.639668,-8.649596:2025-01-01-00-01-15
WAVY01:40.640372,-8.650284:2025-01-01-00-01-20
WAVY01:40.640433,-8.649827:2025-01-01-00-01-25
WAVY01:40.640157,-8.650487:2025-01-01-00-01-30
WAVY01:40.640237,-8.649908:2025-01-01-00-01-35
WAVY04:38.530316,-8.889770:2025-01-01-00-01-40
WAVY04:38.529654,-8.889850:2025-01-01-00-01-45
WAVY04:38.529784,-8.890070:2025-01-01-00-01-50
WAVY04:38.530412,-8.890026:2025-01-01-00-01-55
WAVY04:38.529509,-8.890079:2025-01-01-00-02-00
WAVY01:40.639687,-8.650445:2025-01-01-00-01-40
WAVY01:40.639623,-8.649803:2025-01-01-00-01-45
WAVY01:40.640450,-8.649787:2025-01-01-00-01-50
WAVY01:40.640412,-8.650026:2025-01-01-00-01-55
WAVY01:40.640493,-8.649530:2025-01-01-00-02-00
WAVY04:38.529703,-8.889836:2025-01-01-00-02-05
WAVY04:38.530454,-8.889741:2025-01-01-00-02-10
WAVY04:38.529504,-8.889925:2025-01-01-00-02-15
WAVY04:38.529753,-8.890005:2025-01-01-00-02-20
WAVY04:38.530308,-8.889510:2025-01-01-00-02-25
WAVY01:40.639960,-8.649775:2025-01-01-00-02-05
WAVY01:40.640050,-8.649767:2025-01-01-00-02-10
WAVY01:40.640423,-8.650332:2025-01-01-00-02-15
WAVY01:40.639553,-8.649875:2025-01-01-00-02-20
WAVY01:40.640308,-8.649510:2025-01-01-00-02-25
WAVY04:38.530121,-8.889850:2025-01-01-00-02-30
WAVY04:38.529812,-8.890127:2025-01-01-00-02-35
WAVY04:38.529513,-8.890457:2025-01-01-00-02-40
WAVY04:38.529510,-8.890101:2025-01-01-00-02-45
WAVY04:38.530077,-8.890385:2025-01-01-00-02-50
WAVY01:40.639801,-8.649759:2025-01-01-00-02-30
WAVY01:40.640393,-8.650436:2025-01-01-00-02-35
WAVY01:40.639815,-8.649806:2025-01-01-00-02-40
WAVY01:40.639922,-8.649698:2025-01-01-00-02-45
WAVY01:40.639623,-8.649914:2025-01-01-00-02-50
WAVY04:38.530444,-8.890225:2025-01-01-00-02-55
WAVY04:38.529652,-8.889738:2025-01-01-00-03-00
WAVY04:38.529608,-8.890071:2025-01-01-00-03-05
WAVY04:38.529848,-8.889886:2025-01-01-00-03-10
WAVY04:38.530229,-8.889766:2025-01-01-00-03-15
WAVY01:40.639568,-8.650388:2025-01-01-00-02-55
WAVY01:40.639949,-8.649973:2025-01-01-00-03-00
WAVY01:40.640145,-8.650118:2025-01-01-00-03-05
WAVY01:40.639964,-8.650001:2025-01-01-00-03-10
WAVY01:40.639809,-8.649805:2025-01-01-00-03-15
WAVY04:38.529955,-8.890001:2025-01-01-00-03-20
WAVY04:38.530201,-8.890271:2025-01-01-00-03-25
WAVY04:38.530161,-8.889791:2025-01-01-00-03-30
WAVY04:38.530391,-8.889941:2025-01-01-00-03-35
WAVY04:38.529570,-8.890356:2025-01-01-00-03-40
WAVY01:40.640146,-8.650188:2025-01-01-00-03-20
WAVY01:40.640281,-8.650057:2025-01-01-00-03-25
WAVY01:40.640105,-8.649871:2025-01-01-00-03-30
WAVY01:40.639749,-8.650455:2025-01-01-00-03-35
WAVY01:40.640433,-8.649598:2025-01-01-00-03-40
WAVY01:40.639600,-8.649996:2025-01-01-00-03-45
WAVY01:40.640298,-8.650380:2025-01-01-00-03-50
WAVY01:40.640416,-8.649978:2025-01-01-00-03-55
WAVY01:40.640175,-8.650129:2025-01-01-00-04-00
WAVY01:40.639839,-8.650348:2025-01-01-00-04-05
WAVY04:38.529662,-8.889889:2025-01-01-00-03-45
WAVY04:38.530298,-8.890380:2025-01-01-00-03-50
WAVY04:38.530235,-8.890038:2025-01-01-00-03-55
WAVY04:38.529942,-8.890402:2025-01-01-00-04-00
WAVY04:38.529569,-8.889618:2025-01-01-00-04-05
WAVY04:38.530288,-8.889781:2025-01-01-00-04-10
WAVY04:38.530226,-8.890364:2025-01-01-00-04-15
WAVY04:38.530295,-8.890181:2025-01-01-00-04-20
WAVY04:38.530088,-8.889682:2025-01-01-00-04-25
WAVY04:38.529953,-8.889700:2025-01-01-00-04-30
WAVY01:40.639929,-8.650051:2025-01-01-00-04-10
WAVY01:40.639747,-8.650237:2025-01-01-00-04-15
WAVY01:40.640497,-8.650230:2025-01-01-00-04-20
WAVY01:40.639707,-8.649884:2025-01-01-00-04-25
WAVY01:40.640045,-8.649530:2025-01-01-00-04-30
WAVY04:38.529637,-8.889745:2025-01-01-00-04-35
WAVY04:38.530140,-8.889587:2025-01-01-00-04-40
WAVY04:38.529665,-8.890089:2025-01-01-00-04-45
WAVY04:38.530118,-8.889621:2025-01-01-00-04-50
WAVY04:38.530235,-8.889855:2025-01-01-00-04-55
WAVY01:40.640237,-8.650077:2025-01-01-00-04-35
WAVY01:40.640318,-8.649753:2025-01-01-00-04-40
WAVY01:40.639882,-8.650048:2025-01-01-00-04-45
WAVY01:40.639544,-8.650376:2025-01-01-00-04-50
WAVY01:40.639622,-8.650363:2025-01-01-00-04-55
WAVY01:40.639855,-8.650490:2025-01-01-00-05-00
WAVY01:40.639587,-8.650133:2025-01-01-00-05-05
WAVY01:40.640462,-8.650073:2025-01-01-00-05-10
WAVY01:40.639767,-8.650451:2025-01-01-00-05-15
WAVY01:40.639807,-8.649884:2025-01-01-00-05-20
WAVY04:38.529600,-8.890204:2025-01-01-00-05-00
WAVY04:38.530282,-8.889875:2025-01-01-00-05-05
WAVY04:38.529567,-8.889809:2025-01-01-00-05-10
WAVY04:38.530073,-8.890085:2025-01-01-00-05-15
WAVY04:38.529665,-8.889798:2025-01-01-00-05-20
WAVY01:40.639654,-8.649643:2025-01-01-00-05-25
WAVY01:40.639744,-8.649808:2025-01-01-00-05-30
WAVY01:40.640496,-8.649722:2025-01-01-00-05-35
WAVY01:40.640202,-8.650047:2025-01-01-00-05-40
WAVY01:40.640478,-8.650105:2025-01-01-00-05-45
WAVY04:38.529743,-8.890434:2025-01-01-00-05-25
WAVY04:38.529727,-8.890496:2025-01-01-00-05-30
WAVY04:38.530330,-8.889889:2025-01-01-00-05-35
WAVY04:38.530211,-8.890426:2025-01-01-00-05-40
WAVY04:38.529722,-8.889669:2025-01-01-00-05-45
WAVY01:40.639989,-8.649713:2025-01-01-00-05-50
WAVY01:40.640328,-8.650450:2025-01-01-00-05-55
WAVY01:40.640029,-8.649776:2025-01-01-00-06-00
WAVY01:40.640418,-8.650274:2025-01-01-00-06-05
WAVY01:40.640160,-8.650229:2025-01-01-00-06-10
WAVY04:38.530250,-8.890006:2025-01-01-00-05-50
WAVY04:38.529926,-8.889874:2025-01-01-00-05-55
WAVY04:38.530069,-8.889980:2025-01-01-00-06-00
WAVY04:38.529503,-8.890182:2025-01-01-00-06-05
WAVY04:38.529623,-8.890246:2025-01-01-00-06-10
WAVY01:40.640246,-8.650165:2025-01-01-00-06-15
WAVY01:40.639809,-8.649937:2025-01-01-00-06-20
WAVY01:40.640348,-8.650109:2025-01-01-00-06-25
WAVY01:40.639873,-8.650243:2025-01-01-00-06-30
WAVY01:40.639526,-8.650464:2025-01-01-00-06-35
WAVY04:38.529911,-8.890192:2025-01-01-00-06-15
WAVY04:38.529667,-8.889941:2025-01-01-00-06-20
WAVY04:38.530068,-8.889644:2025-01-01-00-06-25
WAVY04:38.530287,-8.890296:2025-01-01-00-06-30
WAVY04:38.529928,-8.889978:2025-01-01-00-06-35
WAVY01:40.639643,-8.650468:2025-01-01-00-06-40
WAVY01:40.640064,-8.649770:2025-01-01-00-06-45
WAVY01:40.639866,-8.649628:2025-01-01-00-06-50
WAVY01:40.640019,-8.650357:2025-01-01-00-06-55
WAVY01:40.640354,-8.650476:2025-01-01-00-07-00
WAVY04:38.530410,-8.890296:2025-01-01-00-06-40
WAVY04:38.529650,-8.890186:2025-01-01-00-06-45
WAVY04:38.529987,-8.889685:2025-01-01-00-06-50
WAVY04:38.529520,-8.890101:2025-01-01-00-06-55
WAVY04:38.529846,-8.890242:2025-01-01-00-07-00
WAVY01:40.639600,-8.649665:2025-01-01-00-07-05
WAVY01:40.640290,-8.650135:2025-01-01-00-07-10
WAVY01:40.640371,-8.649597:2025-01-01-00-07-15
WAVY01:40.640498,-8.650114:2025-01-01-00-07-20
WAVY01:40.639865,-8.649815:2025-01-01-00-07-25
WAVY04:38.529600,-8.890375:2025-01-01-00-07-05
WAVY04:38.530484,-8.889989:2025-01-01-00-07-10
WAVY04:38.529854,-8.889513:2025-01-01-00-07-15
WAVY04:38.530498,-8.890114:2025-01-01-00-07-20
WAVY04:38.530084,-8.889657:2025-01-01-00-07-25
WAVY04:38.529801,-8.890147:2025-01-01-00-07-30
WAVY04:38.530306,-8.890493:2025-01-01-00-07-35
WAVY04:38.529971,-8.889695:2025-01-01-00-07-40
WAVY04:38.530409,-8.889540:2025-01-01-00-07-45
WAVY04:38.530017,-8.890250:2025-01-01-00-07-50
WAVY01:40.639980,-8.650153:2025-01-01-00-07-30
WAVY01:40.640318,-8.650276:2025-01-01-00-07-35
WAVY01:40.639726,-8.650088:2025-01-01-00-07-40
WAVY01:40.640399,-8.650202:2025-01-01-00-07-45
WAVY01:40.640315,-8.650429:2025-01-01-00-07-50
WAVY04:38.529746,-8.890281:2025-01-01-00-07-55
WAVY04:38.530288,-8.890412:2025-01-01-00-08-00
WAVY04:38.529727,-8.889663:2025-01-01-00-08-05
WAVY04:38.529733,-8.889638:2025-01-01-00-08-10
WAVY04:38.530367,-8.889607:2025-01-01-00-08-15
WAVY01:40.639662,-8.650370:2025-01-01-00-07-55
WAVY01:40.640288,-8.650412:2025-01-01-00-08-00
WAVY01:40.640440,-8.649790:2025-01-01-00-08-05
WAVY01:40.640137,-8.649971:2025-01-01-00-08-10
WAVY01:40.640171,-8.650162:2025-01-01-00-08-15
WAVY04:38.530371,-8.889873:2025-01-01-00-08-20
WAVY04:38.529811,-8.889787:2025-01-01-00-08-25
WAVY04:38.530491,-8.890387:2025-01-01-00-08-30
WAVY04:38.530034,-8.890291:2025-01-01-00-08-35
WAVY04:38.529790,-8.890330:2025-01-01-00-08-40
WAVY01:40.640371,-8.649873:2025-01-01-00-08-20
WAVY01:40.640276,-8.649767:2025-01-01-00-08-25
WAVY01:40.640472,-8.649763:2025-01-01-00-08-30
WAVY01:40.639812,-8.650155:2025-01-01-00-08-35
WAVY01:40.640159,-8.650433:2025-01-01-00-08-40
WAVY04:38.529849,-8.889808:2025-01-01-00-08-45
WAVY04:38.529927,-8.890278:2025-01-01-00-08-50
WAVY04:38.530092,-8.889700:2025-01-01-00-08-55
WAVY04:38.529637,-8.890357:2025-01-01-00-09-00
WAVY04:38.530154,-8.890485:2025-01-01-00-09-05
WAVY01:40.640413,-8.650031:2025-01-01-00-08-45
WAVY01:40.640421,-8.650372:2025-01-01-00-08-50
WAVY01:40.640107,-8.649947:2025-01-01-00-08-55
WAVY01:40.639744,-8.649701:2025-01-01-00-09-00
WAVY01:40.639867,-8.650017:2025-01-01-00-09-05
WAVY04:38.530034,-8.890168:2025-01-01-00-09-10
WAVY04:38.530019,-8.889629:2025-01-01-00-09-15
WAVY04:38.530083,-8.890385:2025-01-01-00-09-20
WAVY04:38.529866,-8.890333:2025-01-01-00-09-25
WAVY04:38.530058,-8.889886:2025-01-01-00-09-30
WAVY01:40.639967,-8.649814:2025-01-01-00-09-10
WAVY01:40.639618,-8.650145:2025-01-01-00-09-15
WAVY01:40.639762,-8.650215:2025-01-01-00-09-20
WAVY01:40.639546,-8.649555:2025-01-01-00-09-25
WAVY01:40.640128,-8.650157:2025-01-01-00-09-30
WAVY01:40.639899,-8.649893:2025-01-01-00-09-35
WAVY01:40.639622,-8.649628:2025-01-01-00-09-40
WAVY01:40.639585,-8.649729:2025-01-01-00-09-45
WAVY01:40.639569,-8.649649:2025-01-01-00-09-50
WAVY01:40.639886,-8.650299:2025-01-01-00-09-55
WAVY04:38.530253,-8.889689:2025-01-01-00-09-35
WAVY04:38.530209,-8.890058:2025-01-01-00-09-40
WAVY04:38.530367,-8.889504:2025-01-01-00-09-45
WAVY04:38.529569,-8.889649:2025-01-01-00-09-50
WAVY04:38.530224,-8.889766:2025-01-01-00-09-55
WAVY04:38.529898,-8.890205:2025-01-01-00-10-00
WAVY04:38.529727,-8.889866:2025-01-01-00-10-05
WAVY04:38.529994,-8.889726:2025-01-01-00-10-10
WAVY04:38.530409,-8.889765:2025-01-01-00-10-15
WAVY04:38.529776,-8.890301:2025-01-01-00-10-20
WAVY01:40.639646,-8.649565:2025-01-01-00-10-00
WAVY01:40.639727,-8.649866:2025-01-01-00-10-05
WAVY01:40.639537,-8.650190:2025-01-01-00-10-10
WAVY01:40.640409,-8.649765:2025-01-01-00-10-15
WAVY01:40.639893,-8.649913:2025-01-01-00-10-20
WAVY04:38.530190,-8.889920:2025-01-01-00-10-25
WAVY04:38.530239,-8.890250:2025-01-01-00-10-30
WAVY04:38.529532,-8.890164:2025-01-01-00-10-35
WAVY04:38.530060,-8.889896:2025-01-01-00-10-40
WAVY04:38.530405,-8.889731:2025-01-01-00-10-45
WAVY01:40.640318,-8.650037:2025-01-01-00-10-25
WAVY01:40.639651,-8.649692:2025-01-01-00-10-30
WAVY01:40.639568,-8.650402:2025-01-01-00-10-35
WAVY01:40.639860,-8.650478:2025-01-01-00-10-40
WAVY01:40.640337,-8.650274:2025-01-01-00-10-45
WAVY04:38.530185,-8.889919:2025-01-01-00-10-50
WAVY04:38.530126,-8.889810:2025-01-01-00-10-55
WAVY04:38.529981,-8.889648:2025-01-01-00-11-00
WAVY04:38.529758,-8.890362:2025-01-01-00-11-05
WAVY04:38.529992,-8.890062:2025-01-01-00-11-10
WAVY01:40.639546,-8.649532:2025-01-01-00-10-50
WAVY01:40.640126,-8.649810:2025-01-01-00-10-55
WAVY01:40.640405,-8.650401:2025-01-01-00-11-00
WAVY01:40.639522,-8.650117:2025-01-01-00-11-05
WAVY01:40.639728,-8.649559:2025-01-01-00-11-10
WAVY01:40.640165,-8.649561:2025-01-01-00-11-15
WAVY01:40.640268,-8.650470:2025-01-01-00-11-20
WAVY01:40.640202,-8.650346:2025-01-01-00-11-25
WAVY01:40.640484,-8.649934:2025-01-01-00-11-30
WAVY01:40.639526,-8.649765:2025-01-01-00-11-35
WAVY04:38.529516,-8.889858:2025-01-01-00-11-15
WAVY04:38.529568,-8.890193:2025-01-01-00-11-20
WAVY04:38.530479,-8.889760:2025-01-01-00-11-25
WAVY04:38.530452,-8.890275:2025-01-01-00-11-30
WAVY04:38.530210,-8.890055:2025-01-01-00-11-35
WAVY04:38.529811,-8.890159:2025-01-01-00-11-40
WAVY04:38.529549,-8.890359:2025-01-01-00-11-45
WAVY04:38.530214,-8.889745:2025-01-01-00-11-50
WAVY04:38.530044,-8.890342:2025-01-01-00-11-55
WAVY04:38.529999,-8.889517:2025-01-01-00-12-00
WAVY01:40.640260,-8.649698:2025-01-01-00-11-40
WAVY01:40.639807,-8.649888:2025-01-01-00-11-45
WAVY01:40.640119,-8.649857:2025-01-01-00-11-50
WAVY01:40.640448,-8.650134:2025-01-01-00-11-55
